"","t0","t1","t5","t22"
"174",0.000108166298029177,9.51639372127625e-05,8.14943396494875e-05,6.02067859651714e-05
"175",0.000101111859882655,0.000108166298029177,8.35976946120818e-05,6.37024113468177e-05
"176",8.79298968644314e-05,0.000101111859882655,9.08430374822356e-05,6.6380563626162e-05
"177",7.66756762728328e-05,8.79298968644314e-05,9.49806346004059e-05,6.90864770183018e-05
"178",0.000108471077540636,7.66756762728328e-05,9.38095336523718e-05,6.9926548552415e-05
"179",6.65707701597404e-05,0.000108471077540636,9.64709617179466e-05,7.25940669197478e-05
"180",0.000104805817117164,6.65707701597404e-05,8.81518561440592e-05,7.35626247358713e-05
"181",0.000227454668931814,0.000104805817117164,8.88906475909609e-05,7.69533097705658e-05
"182",0.000195965279769919,0.000227454668931814,0.000116795602004437,8.47441910188987e-05
"183",0.000149912913666758,0.000195965279769919,0.000140653522703855,9.21553064121269e-05
"184",0.000131125160615523,0.000149912913666758,0.000148941889929079,9.71524428342414e-05
"185",0.000311301638349614,0.000131125160615523,0.000161852768020236,0.00010012674264078
"186",0.000141803603290641,0.000311301638349614,0.000203151932266726,0.00010892440813068
"187",6.10357632055355e-05,0.000141803603290641,0.000186021719138491,0.000111231506132956
"188",0.000120163375139526,6.10357632055355e-05,0.000159035815825614,0.000111430529062904
"189",7.87141423355397e-05,0.000120163375139526,0.000153085908120168,0.000114305438414088
"190",0.000193860494267107,7.87141423355397e-05,0.000142603704464171,0.000115267530617401
"191",0.00017614095972955,0.000193860494267107,0.00011911547564767,0.00012147909698573
"192",0.000148181140846182,0.00017614095972955,0.000125982946935452,0.000125046889554518
"193",0.000173564176067749,0.000148181140846182,0.000143412022463581,0.000128833071159713
"194",0.000106879263686843,0.000173564176067749,0.000154092182649225,0.00013366590137763
"195",0.00015175470505372,0.000106879263686843,0.000159725206919486,0.000134772632408259
"196",0.000232559226239978,0.00015175470505372,0.000151304049076809,0.000137344940037394
"197",0.000354047332998436,0.000232559226239978,0.000162587702378895,0.000142999164046975
"198",0.000174872475107563,0.000354047332998436,0.000203760940809345,0.000154496231006784
"199",0.000114611344129046,0.000174872475107563,0.000204022600617308,0.000158448166381472
"200",0.000235190957990926,0.000114611344129046,0.000205569016705749,0.00016017251492039
"201",0.000122870034636464,0.000235190957990926,0.00022225626729319,0.000165932509486313
"202",9.53825803731961e-05,0.000122870034636464,0.000200318428972487,0.000168491566962527
"203",6.7903401406386e-05,9.53825803731961e-05,0.000148585478447439,0.00016806323801962
"204",4.51547945950657e-05,6.7903401406386e-05,0.000127191663707204,0.000160810907677555
"205",0.00017284146466719,4.51547945950657e-05,0.000113300353800408,0.000153955885624152
"206",4.2069495525219e-05,0.00017284146466719,0.00010083045513566,0.000154998092487808
"207",0.00010330734709884,4.2069495525219e-05,8.46703473134114e-05,0.000150950107710976
"208",0.000130773721238851,0.00010330734709884,8.62553006585402e-05,0.000141495821745032
"209",4.04579451862787e-05,0.000130773721238851,9.88293646250332e-05,0.000140994463469951
"210",8.77452687943902e-05,4.04579451862787e-05,9.78899947432758e-05,0.000140059108105439
"211",3.47756927690136e-05,8.77452687943902e-05,8.08707555687158e-05,0.000138585557817024
"212",6.08164291839703e-05,3.47756927690136e-05,7.94119950174747e-05,0.000136588355564
"213",4.04125445956299e-05,6.08164291839703e-05,7.09138114345007e-05,0.000130540898060221
"214",4.41203932795509e-05,4.04125445956299e-05,5.28415761058565e-05,0.000124371424645043
"215",5.85377076258085e-05,4.41203932795509e-05,5.3574065724511e-05,0.000119641390664741
"216",4.63388060059021e-05,5.85377076258085e-05,4.77325534907946e-05,0.000114412914826471
"217",7.15539913204686e-05,4.63388060059021e-05,5.00451761381723e-05,0.000111661075840974
"218",4.06958781992293e-05,7.15539913204686e-05,5.2192688565472e-05,0.000108015588853099
"219",9.06560104740297e-05,4.06958781992293e-05,5.22493552861919e-05,9.92945275785193e-05
"220",0.00012275224655911,9.06560104740297e-05,6.15564787250877e-05,8.73221947365009e-05
"221",9.61992431004459e-05,0.00012275224655911,7.4399386511748e-05,8.49530934388439e-05
"222",7.97584950887451e-05,9.61992431004459e-05,8.43714739306568e-05,8.41161797557257e-05
"223",9.69634335258969e-05,7.97584950887451e-05,8.60123746843121e-05,7.70510678056266e-05
"224",0.00013562229959443,9.69634335258969e-05,9.72658857496456e-05,7.58734950278735e-05
"225",0.000142986567297337,0.00013562229959443,0.000106259143573726,7.77025731742933e-05
"226",8.22549898740395e-05,0.000142986567297337,0.000110306007721371,8.11154443511547e-05
"227",5.62285125864454e-05,8.22549898740395e-05,0.00010751715707609,8.28018168638353e-05
"228",6.15265585910812e-05,5.62285125864454e-05,0.00010281116057563,7.75012281328923e-05
"229",0.000130109039289794,6.15265585910812e-05,9.57237855886665e-05,7.83856400904315e-05
"230",7.53078763828389e-05,0.000130109039289794,9.46211335277394e-05,7.9603898826384e-05
"231",0.000108639876147528,7.53078763828389e-05,8.10853953448398e-05,7.70827240602016e-05
"232",5.45729889309062e-05,0.000108639876147528,8.63623725995375e-05,8.01819027402584e-05
"233",4.65741006390324e-05,5.45729889309062e-05,8.60312678684296e-05,7.86740718373727e-05
"234",0.000121920466563517,4.65741006390324e-05,8.30407762780199e-05,7.92103631041918e-05
"235",5.73498150926629e-05,0.000121920466563517,8.14030617327645e-05,8.19878193487166e-05
"236",7.70344179905901e-05,5.73498150926629e-05,7.78114494747293e-05,8.27576952804e-05
"237",5.08520140982215e-05,7.70344179905901e-05,7.14903578433417e-05,8.42537873127199e-05
"238",6.34615304368078e-05,5.08520140982215e-05,7.07461628768048e-05,8.39044376069205e-05
"239",4.48290832743286e-05,6.34615304368078e-05,7.41236488363599e-05,8.46827432628708e-05
"240",3.73330504463053e-05,4.48290832743286e-05,5.87053721785222e-05,8.3467974715319e-05
"241",9.34568565159845e-05,3.73330504463053e-05,5.47020192492507e-05,8.33151189083679e-05
"242",0.000113056707899931,9.34568565159845e-05,5.79865069543295e-05,8.34424300920931e-05
"243",9.5474741112809e-05,0.000113056707899931,7.04274457146714e-05,8.30017237894031e-05
"244",0.000111378747521333,9.5474741112809e-05,7.68300878498716e-05,8.29687918808741e-05
"245",0.00015111944660081,0.000111378747521333,9.01400206992726e-05,8.44060760823554e-05
"246",7.15031955877215e-05,0.00015111944660081,0.000112897299930174,8.6867713040306e-05
"247",6.32212294009411e-05,7.15031955877215e-05,0.000108506567744521,8.39532083127284e-05
"248",0.000113900617224423,6.32212294009411e-05,9.8539472044723e-05,8.03275111356195e-05
"249",6.52561529902158e-05,0.000113900617224423,0.000102224647267046,8.17659487424551e-05
"250",3.79497170988707e-05,6.52561529902158e-05,9.30001283608224e-05,8.21762960335356e-05
"251",5.58777981682637e-05,3.79497170988707e-05,7.03661824604345e-05,8.11046214202533e-05
"252",4.77731723507721e-05,5.58777981682637e-05,6.72411029765429e-05,7.77304740965474e-05
"253",0.000134641718934207,4.77731723507721e-05,6.41514915665091e-05,7.64788966405443e-05
"254",0.000103841548575884,0.000134641718934207,6.82997119084658e-05,7.76607985853934e-05
"255",8.96790240384524e-05,0.000103841548575884,7.60167910255995e-05,7.9900278569256e-05
"256",7.21439284275109e-05,8.96790240384524e-05,8.63626524135159e-05,8.18595932692297e-05
"257",8.84854106747921e-05,7.21439284275109e-05,8.96158784653653e-05,7.95970233539567e-05
"258",8.86071917384663e-05,8.84854106747921e-05,9.77583261301693e-05,8.10122776985989e-05
"259",0.00011747844358564,8.86071917384663e-05,8.85514206910212e-05,8.15383128689569e-05
"260",0.000143956079867497,0.00011747844358564,9.12787996929722e-05,8.45667869365668e-05
"261",5.56089361273992e-05,0.000143956079867497,0.000102134210858781,8.82256300925072e-05
"262",5.99284258469604e-05,5.56089361273992e-05,9.88272123987587e-05,8.87156234040104e-05
"263",8.70361280251163e-05,5.99284258469604e-05,9.31158154331924e-05,8.9742685922222e-05
"264",0.000114381010136893,8.70361280251163e-05,9.28016026905224e-05,8.94508346271825e-05
"265",5.62324471198341e-05,0.000114381010136893,9.2182116000773e-05,8.95110301834081e-05
"266",5.48818529086105e-05,5.62324471198341e-05,7.46373894512405e-05,8.77272895473638e-05
"267",0.000124588270052005,5.48818529086105e-05,7.44919728074828e-05,8.51592488831491e-05
"268",0.000145932358050766,0.000124588270052005,8.74239416484918e-05,8.39532863127489e-05
"269",0.00011910421965112,0.000145932358050766,9.92031876536217e-05,8.73364300610691e-05
"270",4.88669544259592e-05,0.00011910421965112,0.000100147829556467,8.98765659815318e-05
"271",5.42018308000022e-05,4.88669544259592e-05,9.86747310176922e-05,8.69204903997834e-05
"272",9.40913120704136e-05,5.42018308000022e-05,9.85387265959706e-05,8.64180212093192e-05
"273",0.000158679925036804,9.40913120704136e-05,9.24393349996523e-05,8.89699118898438e-05
"274",0.000206481682344061,0.000158679925036804,9.49888483968597e-05,9.36427358384138e-05
"275",0.00017132005963008,0.000206481682344061,0.000112464340935448,0.000100856759019927
"276",0.000103949094052894,0.00017132005963008,0.000136954961976272,0.000102523956324285
"277",0.000105438313002303,0.000103949094052894,0.00014690441462685,0.000102528844755058
"278",0.000348565994311696,0.000105438313002303,0.000149173814813228,0.000103245176071597
"279",0.000346222669686636,0.000348565994311696,0.000187151028668207,0.000115809815429969
"280",0.000197505408111295,0.000346222669686636,0.000215099226136722,0.000127525145385053
"281",0.000300449285043578,0.000197505408111295,0.000220336295832965,0.00013247506431109
"282",0.000150776273919653,0.000300449285043578,0.000259636334031102,0.000140791920740996
"283",0.00012460802842667,0.000150776273919653,0.000268703926214572,0.000141101929561549
"284",0.000151033741235302,0.00012460802842667,0.000223912333037566,0.000144238251938789
"285",8.87680773120362e-05,0.000151033741235302,0.0001848745473473,0.000148379402638259
"286",0.000225141341951037,8.87680773120362e-05,0.000163127081187448,0.000148458127605846
"287",0.00061988188602419,0.000225141341951037,0.00014806549256894,0.000153492688142853
"288",0.000255415472706385,0.00061988188602419,0.000241886614989847,0.00017911311718396
"289",0.00025506255526473,0.000255415472706385,0.00026804810384579,0.000188228281720222
"290",0.000258659187891865,0.00025506255526473,0.000288853866651675,0.000194158931048073
