"","t0","t1","t5","t22"
"1",9.75308001448776e-05,7.35753978303601e-05,6.91788703676176e-05,7.18296200363834e-05
"2",0.000180818546809204,9.75308001448776e-05,7.31372134364751e-05,7.39468768575387e-05
"3",0.000138649192783061,0.000180818546809204,0.000101966667816402,7.91238994617115e-05
"4",0.000124638827901964,0.000138649192783061,0.000111233677889049,8.05550765767428e-05
"5",0.000106183119857169,0.000124638827901964,0.000123042553093893,8.27157878888664e-05
"6",0.000283063198861262,0.000106183119857169,0.000129564097499255,8.30431201109967e-05
"7",0.000225709083567849,0.000283063198861262,0.000166670577242532,9.42870467585885e-05
"8",9.6935159587408e-05,0.000225709083567849,0.000175648684594261,0.000103409371093974
"9",0.000168649700130314,9.6935159587408e-05,0.00016730587795513,0.000105432627407271
"10",7.28409472392181e-05,0.000168649700130314,0.0001761080524008,0.000111553398852138
"11",0.000130407284882162,7.28409472392181e-05,0.00016943961787721,0.000111854650341222
"12",0.000101879036167556,0.000130407284882162,0.00013890843508139,0.000114276557816376
"13",0.000123085762204092,0.000101879036167556,0.000114142425601331,0.000115468936828206
"14",5.72815118759274e-05,0.000123085762204092,0.000119372546124668,0.00011840412151797
"15",7.21717724217657e-05,5.72815118759274e-05,9.7098908473791e-05,0.000117767627497837
"16",6.11464639323536e-05,7.21717724217657e-05,9.69650735103005e-05,0.000115547373436783
"17",3.83148479293364e-05,6.11464639323536e-05,8.31129093203389e-05,0.000113427248732433
"18",0.000135169726417923,3.83148479293364e-05,7.04000716726951e-05,0.000110236345824255
"19",3.83302758544143e-05,0.000135169726417923,7.28168645154612e-05,0.000112846829534134
"20",5.6994722278005e-05,3.83302758544143e-05,6.90266173111586e-05,0.00011292223866799
"21",9.39288594981939e-05,5.6994722278005e-05,6.59912072824064e-05,0.000111316810479726
"22",9.47554343757237e-05,9.39288594981939e-05,7.25476863955745e-05,0.000112604738098837
"23",8.58205530991144e-05,9.47554343757237e-05,8.3835803684852e-05,0.000113567467032717
"24",0.000144400584590463,8.58205530991144e-05,7.39659690210903e-05,0.000113035183076092
"25",0.00014933732611695,0.000144400584590463,9.51800307683e-05,0.000111379821157058
"26",4.49270944766235e-05,0.00014933732611695,0.000113648551536089,0.000111865645399507
"27",5.75493669905085e-05,4.49270944766235e-05,0.000103848198531775,0.000108242384789265
"28",8.40381322647409e-05,5.75493669905085e-05,9.64069850547318e-05,0.000106031759658962
"29",5.60104911100314e-05,8.40381322647409e-05,9.60505008878571e-05,9.69851657227564e-05
"30",0.000100337608376631,5.60104911100314e-05,7.83724821917708e-05,8.92715933383102e-05
"31",4.97938958405865e-05,0.000100337608376631,6.85725386437071e-05,8.94262501014567e-05
