"","t0","t1","t5","t22"
"1",0.000179875301504199,0.000110862997672944,0.000119184309329868,7.22704862360789e-05
"2",0.00013362719234564,0.000179875301504199,0.000126332399902307,7.73592640010243e-05
"3",0.000118372262721597,0.00013362719234564,0.000144046073976185,8.09282689544552e-05
"4",8.76648219851112e-05,0.000118372262721597,0.000137680574341613,8.15743444081814e-05
"5",0.000118594751901196,8.76648219851112e-05,0.000126080515245898,8.26033543353983e-05
"6",0.000183266668795328,0.000118594751901196,0.000127626866091548,8.49792106307322e-05
"7",0.000224083793001178,0.000183266668795328,0.000128305139549774,9.17862820175132e-05
"8",0.000173894027126897,0.000224083793001178,0.000146396459680882,0.000100808322516944
"9",0.000252616903277263,0.000173894027126897,0.000157500812561942,0.000106483266489817
"10",7.55665918432107e-05,0.000252616903277263,0.000190491228820372,0.000116045624925794
"11",0.000182945717329153,7.55665918432107e-05,0.000181885596808775,0.000117338531499669
"12",9.78578392464882e-05,0.000182945717329153,0.00018182140651554,0.000121437538386533
"13",0.000170222468368132,9.78578392464882e-05,0.000156576215764602,0.000123636067755886
"14",5.33320697406077e-05,0.000170222468368132,0.000155841904012849,0.00012947044030644
"15",0.000101454338432065,5.33320697406077e-05,0.000115984937305518,0.000128808190148192
"16",0.00016001863689618,0.000101454338432065,0.000121162486623289,0.000130077942372638
"17",6.94503568864468e-05,0.00016001863689618,0.000116577070536695,0.000133801772655673
"18",8.84409508360778e-05,6.94503568864468e-05,0.000110895574064686,0.000135398422184092
"19",4.85806393265003e-05,8.84409508360778e-05,9.45392705582754e-05,0.000132866881374732
"20",7.03031603403135e-05,4.85806393265003e-05,9.35889844754539e-05,0.000133026963981562
"21",7.64358863589457e-05,7.03031603403135e-05,8.73587488571037e-05,0.00012939530032001
"22",9.67246789787045e-05,7.64358863589457e-05,7.06421987496568e-05,0.000126248517087976
"23",0.000105690014787618,9.67246789787045e-05,7.60970631681084e-05,0.000125605866238238
"24",0.000169719072526488,0.000105690014787618,7.95468759584164e-05,0.000122233807751121
"25",7.45935527727275e-05,0.000169719072526488,0.000103774562598414,0.000123874347759341
"26",4.79901574430987e-05,7.45935527727275e-05,0.000104632641084897,0.000121884406398029
"27",6.91706516985852e-05,4.79901574430987e-05,9.89434953017273e-05,0.00012008101255521
"28",6.69734952244928e-05,6.91706516985852e-05,9.34326898457035e-05,0.000117834462546
"29",0.000102398913830702,6.69734952244928e-05,8.56893859330785e-05,0.000112548409201872
"30",7.85034031235077e-05,0.000102398913830702,7.22253541939213e-05,0.000107017278330486
"31",2.82134044858745e-05,7.85034031235077e-05,7.30073242640773e-05,0.000102681340875787
"32",0.000168409259262191,2.82134044858745e-05,6.90519736726325e-05,9.24811818398145e-05
"33",4.41568848531663e-05,0.000168409259262191,8.88996951853537e-05,9.67013030861318e-05
"34",0.000110982758841525,4.41568848531663e-05,8.43363731110884e-05,9.03927197917688e-05
"35",8.83825374455753e-05,0.000110982758841525,8.60531421132529e-05,9.09893070460886e-05
"36",0.000374984768937024,8.83825374455753e-05,8.80289689776664e-05,8.72693101859724e-05
"37",0.000117359943557558,0.000374984768937024,0.000157383241867896,0.000101889887422173
"38",0.00025585406016386,0.000117359943557558,0.00014717337872697,0.000102612869473332
"39",0.000133520812213642,0.00025585406016386,0.000189512813789108,0.000106969025076408
"40",6.09307432772702e-05,0.000133520812213642,0.000194020424463532,0.000109881318500372
"41",0.000109448302203409,6.09307432772702e-05,0.000188530065629871,0.000108630854520426
"42",0.000116876280368755,0.000109448302203409,0.000135422772283148,0.000111397566469376
"43",0.000222431050388211,0.000116876280368755,0.000135326039645387,0.000113514526470669
"44",0.000146951066479272,0.000222431050388211,0.000128641437690257,0.000120150670290181
"45",9.46954674782606e-05,0.000146951066479272,0.000131327488543383,0.000122433687903843
"46",0.000108892681829497,9.46954674782606e-05,0.000138080433383581,0.000121933935753418
"47",0.000180194267753409,0.000108892681829497,0.000137969309308799,0.000119169099812646
"48",9.75165604735173e-05,0.000180194267753409,0.00015063290678573,0.000123969132311768
"49",6.47860140415305e-05,9.75165604735173e-05,0.000125650008802791,0.000126220332449514
"50",4.14450702239313e-05,6.47860140415305e-05,0.000109216998315243,0.000126021030737829
"51",5.34236380631577e-05,4.14450702239313e-05,9.85669188643769e-05,0.000124860647783259
"52",5.42817470423277e-05,5.34236380631577e-05,8.74731101111091e-05,0.000122634498884734
"53",9.44350763633452e-05,5.42817470423277e-05,6.22906059688929e-05,0.000121533514517407
"54",0.000120401640403905,9.44350763633452e-05,6.16743091468585e-05,0.000124543590511838
"55",0.000117692491989014,0.000120401640403905,7.27974344193335e-05,0.000122361426018279
"56",0.000136087122758953,0.000117692491989014,8.804691877235e-05,0.000125703953615363
"57",5.00902708177544e-05,0.000136087122758953,0.000104579615711509,0.000126845061066156
"58",0.000136614981507138,5.00902708177544e-05,0.000103741320466594,0.000125104503492164
"59",0.00020824267787941,0.000136614981507138,0.000112177301495353,0.000114269513154442
"60",0.000228804853587381,0.00020824267787941,0.000129745508990454,0.000118400546532708
"61",7.91869257808289e-05,0.000228804853587381,0.000151967981310127,0.000117171037142868
"62",5.27824437483598e-05,7.91869257808289e-05,0.000140587941914503,0.000114701315032285
"63",0.00018260122507906,5.27824437483598e-05,0.000141126376500624,0.000114330937780971
"64",0.00030027259349983,0.00018260122507906,0.000150323625215008,0.000117656070638955
"65",0.000215681935438709,0.00030027259349983,0.000168729608339092,0.000125992266690368
"66",0.000117166231347115,0.000215681935438709,0.000166105024709357,0.000125685488738118
"67",9.74223486165572e-05,0.000117166231347115,0.000173700885822615,0.000124331632595747
"68",8.54980522730506e-05,9.74223486165572e-05,0.000182628866796254,0.000124455581738397
"69",7.47497902009446e-05,8.54980522730506e-05,0.000163208232235052,0.000123392189485831
"70",0.000165417891135728,7.47497902009446e-05,0.000118103671575275,0.000118599258687992
"71",0.000117676545049305,0.000165417891135728,0.000108050862714679,0.000121685682809001
"72",8.32249784960497e-05,0.000117676545049305,0.000108152925455117,0.000124089797854809
"73",8.94155881395621e-05,8.32249784960497e-05,0.000105313451431016,0.000125988884594451
"74",0.000107718857202328,8.94155881395621e-05,0.000106096958604318,0.000127624882325197
