R2 train,R2 test,MSE train,MSE test
0.4981493686099636,0.5154639544660816,1.0191163690923628e-07,3.998492514815988e-08
0.5520536881140367,0.4079045511118147,7.470163745381365e-08,9.478459314182197e-08
0.47695039183199694,0.5492991038665858,6.664567908062486e-08,1.104108658114334e-07
