R2 train,R2 test,MSE train,MSE test
0.7092569245301925,0.42494173315512107,7.113296867096151e-08,4.7455007666738056e-08
0.6403782268929998,0.36149236986539945,2.962479029987324e-08,1.0221440825782488e-07
0.54711545954273,0.49142803954695846,7.237900890752204e-08,1.2458788292361545e-07
